open_time_raw,open_time_utc,open_time_eastern,open,high,low,close,volume,close_time_raw,close_time_utc,close_time_eastern,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1773198660000000,2026-03-11T03:11:00+00:00,2026-03-10T23:11:00-04:00,69742.29000000,69742.29000000,69674.41000000,69689.39000000,8.52598000,1773198719999999,2026-03-11T03:11:59.999999+00:00,2026-03-10T23:11:59.999999-04:00,594250.01216250,2299,2.37019000,165159.00326450,0
1773198720000000,2026-03-11T03:12:00+00:00,2026-03-10T23:12:00-04:00,69689.39000000,69714.20000000,69689.38000000,69714.19000000,4.03062000,1773198779999999,2026-03-11T03:12:59.999999+00:00,2026-03-10T23:12:59.999999-04:00,280930.63572190,923,3.17030000,220969.65491550,0
1773198780000000,2026-03-11T03:13:00+00:00,2026-03-10T23:13:00-04:00,69714.19000000,69714.20000000,69674.41000000,69674.41000000,4.01004000,1773198839999999,2026-03-11T03:13:59.999999+00:00,2026-03-10T23:13:59.999999-04:00,279501.15361720,1297,0.40360000,28126.45123730,0
1773198840000000,2026-03-11T03:14:00+00:00,2026-03-10T23:14:00-04:00,69674.42000000,69698.81000000,69674.41000000,69698.81000000,11.13493000,1773198899999999,2026-03-11T03:14:59.999999+00:00,2026-03-10T23:14:59.999999-04:00,775991.58984710,1197,8.69706000,606098.04954010,0
1773198900000000,2026-03-11T03:15:00+00:00,2026-03-10T23:15:00-04:00,69698.81000000,69698.81000000,69670.00000000,69679.76000000,7.45479000,1773198959999999,2026-03-11T03:15:59.999999+00:00,2026-03-10T23:15:59.999999-04:00,519471.26324810,1424,2.22278000,154873.61599810,0
1773198960000000,2026-03-11T03:16:00+00:00,2026-03-10T23:16:00-04:00,69679.76000000,69679.77000000,69659.03000000,69670.84000000,9.55290000,1773199019999999,2026-03-11T03:16:59.999999+00:00,2026-03-10T23:16:59.999999-04:00,665495.32155640,1088,5.27387000,367380.57106160,0
1773199020000000,2026-03-11T03:17:00+00:00,2026-03-10T23:17:00-04:00,69670.84000000,69711.36000000,69670.84000000,69691.33000000,6.49078000,1773199079999999,2026-03-11T03:17:59.999999+00:00,2026-03-10T23:17:59.999999-04:00,452397.36414450,1630,3.63154000,253111.44258940,0
1773199080000000,2026-03-11T03:18:00+00:00,2026-03-10T23:18:00-04:00,69691.33000000,69691.33000000,69648.52000000,69661.20000000,5.94930000,1773199139999999,2026-03-11T03:18:59.999999+00:00,2026-03-10T23:18:59.999999-04:00,414419.62951430,2029,1.78877000,124595.26653260,0
1773199140000000,2026-03-11T03:19:00+00:00,2026-03-10T23:19:00-04:00,69661.19000000,69661.19000000,69584.26000000,69584.27000000,12.92383000,1773199199999999,2026-03-11T03:19:59.999999+00:00,2026-03-10T23:19:59.999999-04:00,899832.78962540,3812,2.42290000,168682.65897280,0
1773199200000000,2026-03-11T03:20:00+00:00,2026-03-10T23:20:00-04:00,69584.26000000,69641.65000000,69584.26000000,69592.95000000,10.09389000,1773199259999999,2026-03-11T03:20:59.999999+00:00,2026-03-10T23:20:59.999999-04:00,702775.73869610,3126,4.48198000,312034.35177730,0
1773199260000000,2026-03-11T03:21:00+00:00,2026-03-10T23:21:00-04:00,69592.96000000,69594.46000000,69499.35000000,69551.64000000,118.46370000,1773199319999999,2026-03-11T03:21:59.999999+00:00,2026-03-10T23:21:59.999999-04:00,8235984.55878490,4735,43.03841000,2991435.59975940,0
1773199320000000,2026-03-11T03:22:00+00:00,2026-03-10T23:22:00-04:00,69551.65000000,69592.33000000,69536.23000000,69582.59000000,8.20978000,1773199379999999,2026-03-11T03:22:59.999999+00:00,2026-03-10T23:22:59.999999-04:00,571087.90336020,2306,4.48626000,312079.54474040,0
1773199380000000,2026-03-11T03:23:00+00:00,2026-03-10T23:23:00-04:00,69582.60000000,69609.76000000,69574.98000000,69575.00000000,3.81106000,1773199439999999,2026-03-11T03:23:59.999999+00:00,2026-03-10T23:23:59.999999-04:00,265210.10175030,1334,1.97686000,137574.77410620,0
1773199440000000,2026-03-11T03:24:00+00:00,2026-03-10T23:24:00-04:00,69574.99000000,69592.43000000,69528.27000000,69528.28000000,7.31322000,1773199499999999,2026-03-11T03:24:59.999999+00:00,2026-03-10T23:24:59.999999-04:00,508769.44238150,1773,1.25768000,87503.35206910,0
1773199500000000,2026-03-11T03:25:00+00:00,2026-03-10T23:25:00-04:00,69528.28000000,69537.47000000,69496.53000000,69512.97000000,8.61628000,1773199559999999,2026-03-11T03:25:59.999999+00:00,2026-03-10T23:25:59.999999-04:00,598948.36503730,2098,3.82632000,265954.43761120,0
1773199560000000,2026-03-11T03:26:00+00:00,2026-03-10T23:26:00-04:00,69512.97000000,69530.99000000,69512.96000000,69530.98000000,4.98736000,1773199619999999,2026-03-11T03:26:59.999999+00:00,2026-03-10T23:26:59.999999-04:00,346743.43559740,1287,2.87208000,199679.31138540,0
1773199620000000,2026-03-11T03:27:00+00:00,2026-03-10T23:27:00-04:00,69530.99000000,69560.47000000,69525.18000000,69556.08000000,7.45948000,1773199679999999,2026-03-11T03:27:59.999999+00:00,2026-03-10T23:27:59.999999-04:00,518725.17250420,1213,4.82244000,335327.36839650,0
1773199680000000,2026-03-11T03:28:00+00:00,2026-03-10T23:28:00-04:00,69556.07000000,69556.08000000,69513.74000000,69534.27000000,10.19565000,1773199739999999,2026-03-11T03:28:59.999999+00:00,2026-03-10T23:28:59.999999-04:00,708944.22033330,2023,5.07096000,352594.12339900,0
1773199740000000,2026-03-11T03:29:00+00:00,2026-03-10T23:29:00-04:00,69534.27000000,69549.59000000,69516.46000000,69527.22000000,16.38751000,1773199799999999,2026-03-11T03:29:59.999999+00:00,2026-03-10T23:29:59.999999-04:00,1139548.48583970,1751,3.70704000,257774.54649030,0
1773199800000000,2026-03-11T03:30:00+00:00,2026-03-10T23:30:00-04:00,69525.65000000,69560.72000000,69512.73000000,69555.85000000,4.88064000,1773199859999999,2026-03-11T03:30:59.999999+00:00,2026-03-10T23:30:59.999999-04:00,339381.33238680,2276,3.30390000,229729.75182480,0
1773199860000000,2026-03-11T03:31:00+00:00,2026-03-10T23:31:00-04:00,69555.84000000,69555.85000000,69513.83000000,69526.78000000,6.92793000,1773199919999999,2026-03-11T03:31:59.999999+00:00,2026-03-10T23:31:59.999999-04:00,481664.46664280,1715,1.37865000,95846.18449870,0
1773199920000000,2026-03-11T03:32:00+00:00,2026-03-10T23:32:00-04:00,69526.79000000,69582.73000000,69526.79000000,69579.12000000,6.01275000,1773199979999999,2026-03-11T03:32:59.999999+00:00,2026-03-10T23:32:59.999999-04:00,418300.27717860,1523,2.88839000,200922.56446330,0
1773199980000000,2026-03-11T03:33:00+00:00,2026-03-10T23:33:00-04:00,69579.12000000,69631.78000000,69570.00000000,69630.13000000,8.75094000,1773200039999999,2026-03-11T03:33:59.999999+00:00,2026-03-10T23:33:59.999999-04:00,609034.86504090,2586,6.92618000,482024.92724530,0
1773200040000000,2026-03-11T03:34:00+00:00,2026-03-10T23:34:00-04:00,69630.13000000,69630.14000000,69596.00000000,69600.48000000,5.24498000,1773200099999999,2026-03-11T03:34:59.999999+00:00,2026-03-10T23:34:59.999999-04:00,365137.30724340,1666,0.83446000,58082.63940090,0
1773200100000000,2026-03-11T03:35:00+00:00,2026-03-10T23:35:00-04:00,69600.48000000,69600.49000000,69573.45000000,69582.45000000,4.38185000,1773200159999999,2026-03-11T03:35:59.999999+00:00,2026-03-10T23:35:59.999999-04:00,304914.36408380,1547,1.28641000,89513.06582070,0
1773200160000000,2026-03-11T03:36:00+00:00,2026-03-10T23:36:00-04:00,69582.45000000,69601.53000000,69578.84000000,69578.84000000,3.36042000,1773200219999999,2026-03-11T03:36:59.999999+00:00,2026-03-10T23:36:59.999999-04:00,233852.09537240,1272,1.27836000,88954.64051770,0
1773200220000000,2026-03-11T03:37:00+00:00,2026-03-10T23:37:00-04:00,69578.85000000,69600.15000000,69574.78000000,69578.30000000,8.49003000,1773200279999999,2026-03-11T03:37:59.999999+00:00,2026-03-10T23:37:59.999999-04:00,590825.07810470,1577,1.67366000,116469.08475380,0
1773200280000000,2026-03-11T03:38:00+00:00,2026-03-10T23:38:00-04:00,69578.29000000,69599.71000000,69560.00000000,69591.32000000,5.66984000,1773200339999999,2026-03-11T03:38:59.999999+00:00,2026-03-10T23:38:59.999999-04:00,394539.39820550,1266,2.77215000,192892.80542440,0
1773200340000000,2026-03-11T03:39:00+00:00,2026-03-10T23:39:00-04:00,69591.33000000,69612.08000000,69569.84000000,69611.42000000,16.78525000,1773200399999999,2026-03-11T03:39:59.999999+00:00,2026-03-10T23:39:59.999999-04:00,1168267.68820630,1810,12.31862000,857376.19756390,0
1773200400000000,2026-03-11T03:40:00+00:00,2026-03-10T23:40:00-04:00,69611.41000000,69617.74000000,69594.48000000,69602.72000000,4.22305000,1773200459999999,2026-03-11T03:40:59.999999+00:00,2026-03-10T23:40:59.999999-04:00,293959.50788970,1485,1.45120000,101011.11759590,0
1773200460000000,2026-03-11T03:41:00+00:00,2026-03-10T23:41:00-04:00,69602.73000000,69602.73000000,69554.64000000,69554.64000000,3.91818000,1773200519999999,2026-03-11T03:41:59.999999+00:00,2026-03-10T23:41:59.999999-04:00,272583.52383870,1901,1.03027000,71662.97662160,0
1773200520000000,2026-03-11T03:42:00+00:00,2026-03-10T23:42:00-04:00,69554.64000000,69566.78000000,69546.45000000,69563.78000000,5.51748000,1773200579999999,2026-03-11T03:42:59.999999+00:00,2026-03-10T23:42:59.999999-04:00,383772.89833970,1502,4.03286000,280511.95851730,0
1773200580000000,2026-03-11T03:43:00+00:00,2026-03-10T23:43:00-04:00,69563.79000000,69579.62000000,69563.79000000,69570.33000000,4.43169000,1773200639999999,2026-03-11T03:43:59.999999+00:00,2026-03-10T23:43:59.999999-04:00,308335.65811260,935,3.27876000,228118.29204020,0
1773200640000000,2026-03-11T03:44:00+00:00,2026-03-10T23:44:00-04:00,69570.33000000,69582.29000000,69524.99000000,69525.00000000,117.60681000,1773200699999999,2026-03-11T03:44:59.999999+00:00,2026-03-10T23:44:59.999999-04:00,8177808.14471940,3844,76.82118000,5341134.25382020,0
1773200700000000,2026-03-11T03:45:00+00:00,2026-03-10T23:45:00-04:00,69525.00000000,69577.72000000,69525.00000000,69554.63000000,87.39963000,1773200759999999,2026-03-11T03:45:59.999999+00:00,2026-03-10T23:45:59.999999-04:00,6076827.53349840,1578,83.38630000,5797655.29902800,0
1773200760000000,2026-03-11T03:46:00+00:00,2026-03-10T23:46:00-04:00,69554.63000000,69565.78000000,69554.62000000,69558.24000000,10.09243000,1773200819999999,2026-03-11T03:46:59.999999+00:00,2026-03-10T23:46:59.999999-04:00,702008.55682370,1380,8.26728000,575053.35636120,0
1773200820000000,2026-03-11T03:47:00+00:00,2026-03-10T23:47:00-04:00,69558.23000000,69559.72000000,69535.02000000,69559.07000000,15.90531000,1773200879999999,2026-03-11T03:47:59.999999+00:00,2026-03-10T23:47:59.999999-04:00,1106224.50586740,912,4.97251000,345865.75051220,0
1773200880000000,2026-03-11T03:48:00+00:00,2026-03-10T23:48:00-04:00,69559.07000000,69565.74000000,69502.77000000,69514.88000000,9.14214000,1773200939999999,2026-03-11T03:48:59.999999+00:00,2026-03-10T23:48:59.999999-04:00,635710.03597900,2701,5.06544000,352220.31477400,0
1773200940000000,2026-03-11T03:49:00+00:00,2026-03-10T23:49:00-04:00,69514.87000000,69632.80000000,69488.70000000,69569.32000000,138.71204000,1773200999999999,2026-03-11T03:49:59.999999+00:00,2026-03-10T23:49:59.999999-04:00,9649287.54163820,4320,125.91485000,8759469.29397950,0
1773201000000000,2026-03-11T03:50:00+00:00,2026-03-10T23:50:00-04:00,69569.31000000,69614.92000000,69556.29000000,69613.25000000,9.63050000,1773201059999999,2026-03-11T03:50:59.999999+00:00,2026-03-10T23:50:59.999999-04:00,670111.39810460,2135,4.67160000,325099.60981830,0
1773201060000000,2026-03-11T03:51:00+00:00,2026-03-10T23:51:00-04:00,69613.24000000,69640.00000000,69600.29000000,69637.93000000,9.38684000,1773201119999999,2026-03-11T03:51:59.999999+00:00,2026-03-10T23:51:59.999999-04:00,653529.91617760,2049,5.81714000,405015.32207830,0
1773201120000000,2026-03-11T03:52:00+00:00,2026-03-10T23:52:00-04:00,69637.93000000,69637.94000000,69613.32000000,69624.42000000,10.21551000,1773201179999999,2026-03-11T03:52:59.999999+00:00,2026-03-10T23:52:59.999999-04:00,711285.19668270,2274,4.88901000,340402.04616700,0
1773201180000000,2026-03-11T03:53:00+00:00,2026-03-10T23:53:00-04:00,69624.42000000,69641.64000000,69617.37000000,69628.93000000,7.15678000,1773201239999999,2026-03-11T03:53:59.999999+00:00,2026-03-10T23:53:59.999999-04:00,498353.87148350,1272,4.49689000,313130.88601900,0
1773201240000000,2026-03-11T03:54:00+00:00,2026-03-10T23:54:00-04:00,69628.93000000,69628.94000000,69564.11000000,69565.20000000,16.61653000,1773201299999999,2026-03-11T03:54:59.999999+00:00,2026-03-10T23:54:59.999999-04:00,1156461.85978730,2614,4.26532000,296889.23284490,0
1773201300000000,2026-03-11T03:55:00+00:00,2026-03-10T23:55:00-04:00,69564.25000000,69564.25000000,69538.71000000,69562.24000000,11.39569000,1773201359999999,2026-03-11T03:55:59.999999+00:00,2026-03-10T23:55:59.999999-04:00,792550.88098200,2197,4.73138000,329057.86714580,0
1773201360000000,2026-03-11T03:56:00+00:00,2026-03-10T23:56:00-04:00,69562.23000000,69579.02000000,69557.57000000,69563.12000000,13.79818000,1773201419999999,2026-03-11T03:56:59.999999+00:00,2026-03-10T23:56:59.999999-04:00,959883.93153940,722,3.00294000,208913.15736860,0
1773201420000000,2026-03-11T03:57:00+00:00,2026-03-10T23:57:00-04:00,69563.12000000,69563.12000000,69546.25000000,69558.28000000,6.74501000,1773201479999999,2026-03-11T03:57:59.999999+00:00,2026-03-10T23:57:59.999999-04:00,469141.00177290,1032,3.89838000,271136.72161420,0
1773201480000000,2026-03-11T03:58:00+00:00,2026-03-10T23:58:00-04:00,69558.28000000,69567.99000000,69545.21000000,69562.18000000,9.50701000,1773201539999999,2026-03-11T03:58:59.999999+00:00,2026-03-10T23:58:59.999999-04:00,661291.75490580,1935,4.07788000,283642.78400620,0
1773201540000000,2026-03-11T03:59:00+00:00,2026-03-10T23:59:00-04:00,69562.19000000,69571.74000000,69551.90000000,69551.91000000,11.48544000,1773201599999999,2026-03-11T03:59:59.999999+00:00,2026-03-10T23:59:59.999999-04:00,798929.19955520,1445,7.19762000,500671.75952750,0
1773201600000000,2026-03-11T04:00:00+00:00,2026-03-11T00:00:00-04:00,69551.91000000,69556.96000000,69520.00000000,69521.98000000,80.87467000,1773201659999999,2026-03-11T04:00:59.999999+00:00,2026-03-11T00:00:59.999999-04:00,5624781.42272010,1848,4.03440000,280566.27027360,0
1773201660000000,2026-03-11T04:01:00+00:00,2026-03-11T00:01:00-04:00,69521.98000000,69571.28000000,69501.55000000,69571.28000000,10.63205000,1773201719999999,2026-03-11T04:01:59.999999+00:00,2026-03-11T00:01:59.999999-04:00,739259.10491280,3003,7.16578000,498242.43022080,0
1773201720000000,2026-03-11T04:02:00+00:00,2026-03-11T00:02:00-04:00,69571.29000000,69593.38000000,69562.00000000,69581.31000000,9.71563000,1773201779999999,2026-03-11T04:02:59.999999+00:00,2026-03-11T00:02:59.999999-04:00,675970.65134650,3458,7.52025000,523220.62972490,0
1773201780000000,2026-03-11T04:03:00+00:00,2026-03-11T00:03:00-04:00,69581.30000000,69597.99000000,69549.45000000,69549.46000000,15.81506000,1773201839999999,2026-03-11T04:03:59.999999+00:00,2026-03-11T00:03:59.999999-04:00,1100327.40531570,2529,6.63355000,461518.88695970,0
1773201840000000,2026-03-11T04:04:00+00:00,2026-03-11T00:04:00-04:00,69549.46000000,69589.29000000,69539.79000000,69550.19000000,13.98629000,1773201899999999,2026-03-11T04:04:59.999999+00:00,2026-03-11T00:04:59.999999-04:00,972759.14911440,2298,7.32009000,509122.81823960,0
1773201900000000,2026-03-11T04:05:00+00:00,2026-03-11T00:05:00-04:00,69550.19000000,69550.19000000,69508.71000000,69522.58000000,6.30263000,1773201959999999,2026-03-11T04:05:59.999999+00:00,2026-03-11T00:05:59.999999-04:00,438215.14569360,2141,3.18731000,221586.09565070,0
1773201960000000,2026-03-11T04:06:00+00:00,2026-03-11T00:06:00-04:00,69522.58000000,69538.42000000,69519.46000000,69528.45000000,1.99476000,1773202019999999,2026-03-11T04:06:59.999999+00:00,2026-03-11T00:06:59.999999-04:00,138687.63328090,1145,0.96824000,67317.58893810,0
1773202020000000,2026-03-11T04:07:00+00:00,2026-03-11T00:07:00-04:00,69528.45000000,69550.03000000,69528.45000000,69543.23000000,3.63080000,1773202079999999,2026-03-11T04:07:59.999999+00:00,2026-03-11T00:07:59.999999-04:00,252498.30092280,1145,1.27020000,88332.39132030,0
1773202080000000,2026-03-11T04:08:00+00:00,2026-03-11T00:08:00-04:00,69543.23000000,69545.13000000,69525.04000000,69529.01000000,3.21654000,1773202139999999,2026-03-11T04:08:59.999999+00:00,2026-03-11T00:08:59.999999-04:00,223671.98930620,1203,1.66997000,116126.35335710,0
1773202140000000,2026-03-11T04:09:00+00:00,2026-03-11T00:09:00-04:00,69529.00000000,69549.92000000,69516.87000000,69549.91000000,11.49200000,1773202199999999,2026-03-11T04:09:59.999999+00:00,2026-03-11T00:09:59.999999-04:00,799141.74152140,1312,9.71480000,675584.63749030,0
1773202200000000,2026-03-11T04:10:00+00:00,2026-03-11T00:10:00-04:00,69549.91000000,69589.85000000,69547.90000000,69589.84000000,6.56925000,1773202259999999,2026-03-11T04:10:59.999999+00:00,2026-03-11T00:10:59.999999-04:00,456969.90372170,1853,4.32951000,301162.13922510,0
1773202260000000,2026-03-11T04:11:00+00:00,2026-03-11T00:11:00-04:00,69589.84000000,69589.85000000,69580.55000000,69580.55000000,2.36197000,1773202319999999,2026-03-11T04:11:59.999999+00:00,2026-03-11T00:11:59.999999-04:00,164358.01225870,736,0.91784000,63867.32214860,0
1773202320000000,2026-03-11T04:12:00+00:00,2026-03-11T00:12:00-04:00,69580.56000000,69590.00000000,69571.09000000,69590.00000000,7.48738000,1773202379999999,2026-03-11T04:12:59.999999+00:00,2026-03-11T00:12:59.999999-04:00,520958.44085300,1213,5.17331000,359945.10162180,0
1773202380000000,2026-03-11T04:13:00+00:00,2026-03-11T00:13:00-04:00,69589.99000000,69619.62000000,69589.99000000,69619.61000000,4.08935000,1773202439999999,2026-03-11T04:13:59.999999+00:00,2026-03-11T00:13:59.999999-04:00,284606.27231060,1120,2.13479000,148575.13685140,0
1773202440000000,2026-03-11T04:14:00+00:00,2026-03-11T00:14:00-04:00,69619.61000000,69668.47000000,69619.61000000,69645.82000000,7.77572000,1773202499999999,2026-03-11T04:14:59.999999+00:00,2026-03-11T00:14:59.999999-04:00,541490.97119290,2674,5.65234000,393618.71373790,0
1773202500000000,2026-03-11T04:15:00+00:00,2026-03-11T00:15:00-04:00,69645.81000000,69689.38000000,69645.81000000,69669.81000000,11.04135000,1773202559999999,2026-03-11T04:15:59.999999+00:00,2026-03-11T00:15:59.999999-04:00,769268.26561490,2550,6.31411000,439902.19840180,0
1773202560000000,2026-03-11T04:16:00+00:00,2026-03-11T00:16:00-04:00,69669.81000000,69696.63000000,69640.00000000,69653.27000000,14.50442000,1773202619999999,2026-03-11T04:16:59.999999+00:00,2026-03-11T00:16:59.999999-04:00,1010557.40486910,2876,5.95459000,414826.44399000,0
1773202620000000,2026-03-11T04:17:00+00:00,2026-03-11T00:17:00-04:00,69653.27000000,69653.28000000,69640.00000000,69645.64000000,2.18889000,1773202679999999,2026-03-11T04:17:59.999999+00:00,2026-03-11T00:17:59.999999-04:00,152444.27947060,816,0.84567000,58894.01100690,0
1773202680000000,2026-03-11T04:18:00+00:00,2026-03-11T00:18:00-04:00,69645.63000000,69744.88000000,69645.63000000,69712.38000000,9.45532000,1773202739999999,2026-03-11T04:18:59.999999+00:00,2026-03-11T00:18:59.999999-04:00,659112.59223430,4518,6.12359000,426826.11475950,0
1773202740000000,2026-03-11T04:19:00+00:00,2026-03-11T00:19:00-04:00,69712.37000000,69740.00000000,69712.37000000,69729.98000000,3.14341000,1773202799999999,2026-03-11T04:19:59.999999+00:00,2026-03-11T00:19:59.999999-04:00,219195.25148180,1068,2.08344000,145279.45356760,0
1773202800000000,2026-03-11T04:20:00+00:00,2026-03-11T00:20:00-04:00,69729.98000000,69759.77000000,69722.09000000,69740.71000000,5.43871000,1773202859999999,2026-03-11T04:20:59.999999+00:00,2026-03-11T00:20:59.999999-04:00,379318.75468080,1710,2.58417000,180225.81069660,0
1773202860000000,2026-03-11T04:21:00+00:00,2026-03-11T00:21:00-04:00,69740.71000000,69740.71000000,69713.72000000,69728.83000000,3.74462000,1773202919999999,2026-03-11T04:21:59.999999+00:00,2026-03-11T00:21:59.999999-04:00,261092.82406650,1361,1.42990000,99694.60059610,0
1773202920000000,2026-03-11T04:22:00+00:00,2026-03-11T00:22:00-04:00,69728.84000000,69735.70000000,69728.83000000,69733.90000000,3.50587000,1773202979999999,2026-03-11T04:22:59.999999+00:00,2026-03-11T00:22:59.999999-04:00,244481.95149360,574,0.64880000,45243.21059390,0
1773202980000000,2026-03-11T04:23:00+00:00,2026-03-11T00:23:00-04:00,69733.90000000,69755.90000000,69733.90000000,69744.38000000,3.31627000,1773203039999999,2026-03-11T04:23:59.999999+00:00,2026-03-11T00:23:59.999999-04:00,231275.11824720,1330,1.78806000,124697.30220160,0
1773203040000000,2026-03-11T04:24:00+00:00,2026-03-11T00:24:00-04:00,69744.38000000,69806.00000000,69744.38000000,69806.00000000,13.56677000,1773203099999999,2026-03-11T04:24:59.999999+00:00,2026-03-11T00:24:59.999999-04:00,946777.05352370,1860,12.85451000,897088.83237400,0
1773203100000000,2026-03-11T04:25:00+00:00,2026-03-11T00:25:00-04:00,69806.00000000,69872.21000000,69793.66000000,69870.42000000,16.57687000,1773203159999999,2026-03-11T04:25:59.999999+00:00,2026-03-11T00:25:59.999999-04:00,1157620.73417190,3978,11.75563000,820976.08357520,0
1773203160000000,2026-03-11T04:26:00+00:00,2026-03-11T00:26:00-04:00,69870.41000000,69969.27000000,69865.96000000,69937.82000000,24.07206000,1773203219999999,2026-03-11T04:26:59.999999+00:00,2026-03-11T00:26:59.999999-04:00,1683192.97950480,5865,20.07005000,1403337.11938960,0
1773203220000000,2026-03-11T04:27:00+00:00,2026-03-11T00:27:00-04:00,69937.83000000,69937.83000000,69887.25000000,69887.25000000,5.30929000,1773203279999999,2026-03-11T04:27:59.999999+00:00,2026-03-11T00:27:59.999999-04:00,371124.46092070,2266,2.08629000,145824.74761490,0
1773203280000000,2026-03-11T04:28:00+00:00,2026-03-11T00:28:00-04:00,69887.25000000,69934.00000000,69882.95000000,69910.90000000,7.73428000,1773203339999999,2026-03-11T04:28:59.999999+00:00,2026-03-11T00:28:59.999999-04:00,540717.52933190,2186,2.93396000,205081.98924810,0
1773203340000000,2026-03-11T04:29:00+00:00,2026-03-11T00:29:00-04:00,69910.90000000,69986.81000000,69910.90000000,69980.15000000,123.39369000,1773203399999999,2026-03-11T04:29:59.999999+00:00,2026-03-11T00:29:59.999999-04:00,8632619.96341950,3645,95.46386000,6678015.40126840,0
1773203400000000,2026-03-11T04:30:00+00:00,2026-03-11T00:30:00-04:00,69980.15000000,69991.51000000,69957.23000000,69960.31000000,13.32396000,1773203459999999,2026-03-11T04:30:59.999999+00:00,2026-03-11T00:30:59.999999-04:00,932348.06959400,2439,6.03105000,422010.21976590,0
1773203460000000,2026-03-11T04:31:00+00:00,2026-03-11T00:31:00-04:00,69960.30000000,69989.80000000,69935.78000000,69954.01000000,5.85822000,1773203519999999,2026-03-11T04:31:59.999999+00:00,2026-03-11T00:31:59.999999-04:00,409844.83117390,2764,2.12018000,148320.30539200,0
1773203520000000,2026-03-11T04:32:00+00:00,2026-03-11T00:32:00-04:00,69954.00000000,69974.97000000,69924.71000000,69969.42000000,7.54551000,1773203579999999,2026-03-11T04:32:59.999999+00:00,2026-03-11T00:32:59.999999-04:00,527740.32146210,3467,4.77414000,333893.97992900,0
1773203580000000,2026-03-11T04:33:00+00:00,2026-03-11T00:33:00-04:00,69969.42000000,69969.42000000,69919.83000000,69962.16000000,2.48076000,1773203639999999,2026-03-11T04:33:59.999999+00:00,2026-03-11T00:33:59.999999-04:00,173499.10285400,1953,1.04742000,73250.64867640,0
1773203640000000,2026-03-11T04:34:00+00:00,2026-03-11T00:34:00-04:00,69962.17000000,70006.26000000,69962.17000000,70006.26000000,28.84475000,1773203699999999,2026-03-11T04:34:59.999999+00:00,2026-03-11T00:34:59.999999-04:00,2018796.28017810,3360,20.99330000,1469269.98863210,0
1773203700000000,2026-03-11T04:35:00+00:00,2026-03-11T00:35:00-04:00,70006.26000000,70006.26000000,69984.43000000,69998.80000000,7.64652000,1773203759999999,2026-03-11T04:35:59.999999+00:00,2026-03-11T00:35:59.999999-04:00,535241.89320930,1487,5.50005000,385001.60484150,0
1773203760000000,2026-03-11T04:36:00+00:00,2026-03-11T00:36:00-04:00,69998.80000000,70035.24000000,69996.06000000,70010.86000000,17.41380000,1773203819999999,2026-03-11T04:36:59.999999+00:00,2026-03-11T00:36:59.999999-04:00,1219225.83207490,2029,14.11484000,988262.82492760,0
1773203820000000,2026-03-11T04:37:00+00:00,2026-03-11T00:37:00-04:00,70010.85000000,70010.86000000,69926.80000000,69943.85000000,6.50949000,1773203879999999,2026-03-11T04:37:59.999999+00:00,2026-03-11T00:37:59.999999-04:00,455465.55721490,2697,2.34957000,164398.59452840,0
1773203880000000,2026-03-11T04:38:00+00:00,2026-03-11T00:38:00-04:00,69943.84000000,69943.85000000,69931.38000000,69932.25000000,4.00100000,1773203939999999,2026-03-11T04:38:59.999999+00:00,2026-03-11T00:38:59.999999-04:00,279812.87765880,931,2.80810000,196385.24060420,0
1773203940000000,2026-03-11T04:39:00+00:00,2026-03-11T00:39:00-04:00,69932.24000000,69965.45000000,69920.52000000,69958.24000000,13.38285000,1773203999999999,2026-03-11T04:39:59.999999+00:00,2026-03-11T00:39:59.999999-04:00,936137.07620350,2052,11.18983000,782747.42856820,0
1773204000000000,2026-03-11T04:40:00+00:00,2026-03-11T00:40:00-04:00,69958.24000000,69958.25000000,69925.99000000,69934.98000000,6.05546000,1773204059999999,2026-03-11T04:40:59.999999+00:00,2026-03-11T00:40:59.999999-04:00,423476.90421910,2077,2.79336000,195335.42868240,0
1773204060000000,2026-03-11T04:41:00+00:00,2026-03-11T00:41:00-04:00,69934.97000000,69975.36000000,69934.97000000,69975.35000000,4.83230000,1773204119999999,2026-03-11T04:41:59.999999+00:00,2026-03-11T00:41:59.999999-04:00,338095.96765170,1174,1.53857000,107632.63877760,0
1773204120000000,2026-03-11T04:42:00+00:00,2026-03-11T00:42:00-04:00,69975.36000000,70018.30000000,69975.36000000,70010.86000000,4.85400000,1773204179999999,2026-03-11T04:42:59.999999+00:00,2026-03-11T00:42:59.999999-04:00,339790.76271250,1648,2.25835000,158076.83497310,0
1773204180000000,2026-03-11T04:43:00+00:00,2026-03-11T00:43:00-04:00,70010.85000000,70015.47000000,69976.13000000,69978.68000000,6.76090000,1773204239999999,2026-03-11T04:43:59.999999+00:00,2026-03-11T00:43:59.999999-04:00,473181.62736120,1966,3.18499000,222902.01149360,0
1773204240000000,2026-03-11T04:44:00+00:00,2026-03-11T00:44:00-04:00,69978.67000000,69995.34000000,69965.13000000,69995.01000000,16.96820000,1773204299999999,2026-03-11T04:44:59.999999+00:00,2026-03-11T00:44:59.999999-04:00,1187514.71168750,1474,10.06866000,704627.67744880,0
